SPU,源SKU,室内外,一级分类,年,月,美西,美东,美南GA,美南TX,月份序号,在目标期,运算SKU,季节因子_V,衰减权重_N,加权_美西_P,加权合计_T
NBSS004,NBSS004GWH53-12,户外,庭院、草坪与花园,2025,1,27.0,6.0,17.0,6.0,24301,1,NBSS004GWH53,3.0,0.0202327174731858,1.63885011532805,3.39909653549521
NBSS004,NBSS004GWH53-22,户外,庭院、草坪与花园,2025,1,27.0,6.0,17.0,6.0,24301,1,NBSS004GWH53,3.0,0.0202327174731858,1.63885011532805,3.39909653549521
NBSS004,NBSS004GWH645-12,户外,庭院、草坪与花园,2025,1,48.0,14.0,38.0,11.0,24301,1,NBSS004GWH645,3.0,0.0202327174731858,2.91351131613875,6.73749491857086
NBSS004,NBSS004GWH645-22,户外,庭院、草坪与花园,2025,1,48.0,14.0,38.0,11.0,24301,1,NBSS004GWH645,3.0,0.0202327174731858,2.91351131613875,6.73749491857086
NBSS004,NBSS004GWH66-12,户外,庭院、草坪与花园,2025,1,7.0,3.0,1.0,4.0,24301,1,NBSS004GWH66,3.0,0.0202327174731858,0.424887066936901,0.910472286293359
NBSS004,NBSS004GWH66-22,户外,庭院、草坪与花园,2025,1,7.0,3.0,1.0,4.0,24301,1,NBSS004GWH66,3.0,0.0202327174731858,0.424887066936901,0.910472286293359
NBSS004,NBSS004GWH810-14,户外,庭院、草坪与花园,2025,1,4.0,1.0,5.0,0.0,24301,1,NBSS004GWH810,3.0,0.0202327174731858,0.242792609678229,0.606981524195573
NBSS004,NBSS004GWH810-24,户外,庭院、草坪与花园,2025,1,4.0,1.0,5.0,0.0,24301,1,NBSS004GWH810,3.0,0.0202327174731858,0.242792609678229,0.606981524195573
NBSS004,NBSS004GWH810-34,户外,庭院、草坪与花园,2025,1,4.0,1.0,5.0,0.0,24301,1,NBSS004GWH810,3.0,0.0202327174731858,0.242792609678229,0.606981524195573
NBSS004,NBSS004GWH810-44,户外,庭院、草坪与花园,2025,1,4.0,1.0,5.0,0.0,24301,1,NBSS004GWH810,3.0,0.0202327174731858,0.242792609678229,0.606981524195573
NBSS004,NBSS004GWH88-13,户外,庭院、草坪与花园,2025,1,2.0,3.0,1.0,0.0,24301,1,NBSS004GWH88,3.0,0.0202327174731858,0.121396304839115,0.364188914517344
NBSS004,NBSS004GWH88-23,户外,庭院、草坪与花园,2025,1,2.0,3.0,1.0,0.0,24301,1,NBSS004GWH88,3.0,0.0202327174731858,0.121396304839115,0.364188914517344
NBSS004,NBSS004GWH88-33,户外,庭院、草坪与花园,2025,1,2.0,3.0,1.0,0.0,24301,1,NBSS004GWH88,3.0,0.0202327174731858,0.121396304839115,0.364188914517344
NBSS004,NBSS004LGY53-12,户外,庭院、草坪与花园,2025,1,1.0,0.0,0.0,0.0,24301,1,NBSS004LGY53,3.0,0.0202327174731858,0.0606981524195573,0.0606981524195573
NBSS004,NBSS004LGY53-22,户外,庭院、草坪与花园,2025,1,1.0,0.0,0.0,0.0,24301,1,NBSS004LGY53,3.0,0.0202327174731858,0.0606981524195573,0.0606981524195573
NBSS004,NBSS004LGY645-12,户外,庭院、草坪与花园,2025,1,5.0,1.0,1.0,0.0,24301,1,NBSS004LGY645,3.0,0.0202327174731858,0.303490762097786,0.424887066936901
NBSS004,NBSS004LGY645-22,户外,庭院、草坪与花园,2025,1,5.0,1.0,1.0,0.0,24301,1,NBSS004LGY645,3.0,0.0202327174731858,0.303490762097786,0.424887066936901
NBSS004,NBSS004LGY66-12,户外,庭院、草坪与花园,2025,1,5.0,0.0,3.0,0.0,24301,1,NBSS004LGY66,3.0,0.0202327174731858,0.303490762097786,0.485585219356458
NBSS004,NBSS004LGY66-22,户外,庭院、草坪与花园,2025,1,5.0,0.0,3.0,0.0,24301,1,NBSS004LGY66,3.0,0.0202327174731858,0.303490762097786,0.485585219356458
NBSS004,NBSS004LGY810-14,户外,庭院、草坪与花园,2025,1,5.0,1.0,3.0,0.0,24301,1,NBSS004LGY810,3.0,0.0202327174731858,0.303490762097786,0.546283371776015
NBSS004,NBSS004LGY810-24,户外,庭院、草坪与花园,2025,1,5.0,1.0,3.0,0.0,24301,1,NBSS004LGY810,3.0,0.0202327174731858,0.303490762097786,0.546283371776015
NBSS004,NBSS004LGY810-34,户外,庭院、草坪与花园,2025,1,5.0,1.0,3.0,0.0,24301,1,NBSS004LGY810,3.0,0.0202327174731858,0.303490762097786,0.546283371776015
NBSS004,NBSS004LGY810-44,户外,庭院、草坪与花园,2025,1,5.0,1.0,3.0,0.0,24301,1,NBSS004LGY810,3.0,0.0202327174731858,0.303490762097786,0.546283371776015
NBSS006,NBSS006BLW44,户外,庭院、草坪与花园,2025,1,4.0,2.0,2.0,0.0,24301,1,NBSS006BLW44,3.0,0.0202327174731858,0.242792609678229,0.485585219356458
NBSS007,NBSS007BEG4725,户外,庭院、草坪与花园,2025,1,15.0,12.0,16.0,7.0,24301,1,NBSS007BEG4725,3.0,0.0202327174731858,0.910472286293359,3.03490762097786
NBSS007,NBSS007GWH4725,户外,庭院、草坪与花园,2025,1,8.0,15.0,4.0,2.0,24301,1,NBSS007GWH4725,3.0,0.0202327174731858,0.485585219356458,1.76024642016716
NBSS008,NBSS008GRY84,户外,庭院、草坪与花园,2025,1,15.0,0.0,2.0,3.0,24301,1,NBSS008GRY84,3.0,0.0202327174731858,0.910472286293359,1.21396304839115
NBSS010,NBSS010GWHOS-A,户外,庭院、草坪与花园,2025,1,31.0,4.0,6.0,4.0,24301,1,NBSS010GWHOS,3.0,0.0202327174731858,1.88164272500628,2.73141685888008
NBSS010,NBSS010GWHOS-B,户外,庭院、草坪与花园,2025,1,3.0,0.0,1.0,0.0,24301,1,NBSS010GWHOS,3.0,0.0202327174731858,0.182094457258672,0.242792609678229
NBSS010,NBSS010GWHOS-C,户外,庭院、草坪与花园,2025,1,28.0,4.0,5.0,4.0,24301,1,NBSS010GWHOS,3.0,0.0202327174731858,1.6995482677476,2.48862424920185
NBSS011,NBSS011WDG260G-12,户外,庭院、草坪与花园,2025,1,4.0,0.0,2.0,0.0,24301,1,NBSS011WDG260G,3.0,0.0202327174731858,0.242792609678229,0.364188914517344
NBSS011,NBSS011WDG260G-22,户外,庭院、草坪与花园,2025,1,4.0,0.0,2.0,0.0,24301,1,NBSS011WDG260G,3.0,0.0202327174731858,0.242792609678229,0.364188914517344
NBSS012,NBSS012BROOS,户外,庭院,2025,1,1.0,0.0,2.0,0.0,24301,1,NBSS012BROOS,3.0,0.0202327174731858,0.0606981524195573,0.182094457258672
NBSS013,NBSS013GRY0D,户外,庭院、草坪与花园,2025,1,3.0,1.0,0.0,0.0,24301,1,NBSS013GRY0D,3.0,0.0202327174731858,0.182094457258672,0.242792609678229
NBSS013,NBSS013GRY1D,户外,庭院、草坪与花园,2025,1,3.0,1.0,2.0,0.0,24301,1,NBSS013GRY1D,3.0,0.0202327174731858,0.182094457258672,0.364188914517344
NBSS013,NBSS013GRY2D,户外,庭院、草坪与花园,2025,1,1.0,0.0,1.0,0.0,24301,1,NBSS013GRY2D,3.0,0.0202327174731858,0.0606981524195573,0.121396304839115
NBSS006,NBSS014BLW66-12,户外,庭院、草坪与花园,2025,1,1.0,0.0,0.0,0.0,24301,1,NBSS014BLW66,3.0,0.0202327174731858,0.0606981524195573,0.0606981524195573
NBSS006,NBSS014BLW66-22,户外,庭院、草坪与花园,2025,1,1.0,0.0,0.0,0.0,24301,1,NBSS014BLW66,3.0,0.0202327174731858,0.0606981524195573,0.0606981524195573
NBSS006,NBSS014BLW810-14,户外,庭院、草坪与花园,2025,1,4.0,2.0,1.0,2.0,24301,1,NBSS014BLW810,3.0,0.0202327174731858,0.242792609678229,0.546283371776015
NBSS006,NBSS014BLW810-24,户外,庭院、草坪与花园,2025,1,4.0,2.0,1.0,2.0,24301,1,NBSS014BLW810,3.0,0.0202327174731858,0.242792609678229,0.546283371776015
NBSS006,NBSS014BLW810-34,户外,庭院、草坪与花园,2025,1,4.0,2.0,1.0,2.0,24301,1,NBSS014BLW810,3.0,0.0202327174731858,0.242792609678229,0.546283371776015
NBSS006,NBSS014BLW810-44,户外,庭院、草坪与花园,2025,1,4.0,2.0,1.0,2.0,24301,1,NBSS014BLW810,3.0,0.0202327174731858,0.242792609678229,0.546283371776015
NBST003,NBST003BLK1015-12,户外,庭院、草坪与花园,2025,1,3.0,0.0,1.0,0.0,24301,1,NBST003BLK1015,3.0,0.0202327174731858,0.182094457258672,0.242792609678229
NBST003,NBST003BLK1015-22,户外,庭院、草坪与花园,2025,1,3.0,0.0,1.0,0.0,24301,1,NBST003BLK1015,3.0,0.0202327174731858,0.182094457258672,0.242792609678229
NBST004,NBST004BLK1020-12,户外,庭院、草坪与花园,2025,1,0.0,1.0,1.0,0.0,24301,1,NBST004BLK1020,3.0,0.0202327174731858,0,0.121396304839115
NBST004,NBST004BLK1020-22,户外,庭院、草坪与花园,2025,1,0.0,1.0,1.0,1.0,24301,1,NBST004BLK1020,3.0,0.0202327174731858,0,0.182094457258672
NBST005,NBST005BLK1220-12,户外,庭院、草坪与花园,2025,1,0.0,3.0,3.0,1.0,24301,1,NBST005BLK1220,3.0,0.0202327174731858,0,0.424887066936901
NBST005,NBST005BLK1220-22,户外,庭院、草坪与花园,2025,1,0.0,3.0,3.0,1.0,24301,1,NBST005BLK1220,3.0,0.0202327174731858,0,0.424887066936901
NBTS003,NBTS003BAD58,室内,室内家具,2025,1,1.0,2.0,1.0,0.0,24301,1,NBTS003BAD58,1.0,0.0202327174731858,0.0202327174731858,0.080930869892743
NBTS003,NBTS003BAD66,室内,室内家具,2025,1,0.0,2.0,1.0,0.0,24301,1,NBTS003BAD66,1.0,0.0202327174731858,0,0.0606981524195573
NBTS003,NBTS003LOK58,室内,室内家具,2025,1,1.0,1.0,0.0,0.0,24301,1,NBTS003LOK58,1.0,0.0202327174731858,0.0202327174731858,0.0404654349463715
NBTS003,NBTS003WHI58,室内,室内家具,2025,1,2.0,3.0,3.0,1.0,24301,1,NBTS003WHI58,1.0,0.0202327174731858,0.0404654349463715,0.182094457258672
NBTS003,NBTS004LOK60,室内,室内家具,2025,1,2.0,0.0,0.0,0.0,24301,1,NBTS004LOK60,1.0,0.0202327174731858,0.0404654349463715,0.0404654349463715
NBSS005,RWG211010P-NHF-A,户外,庭院、草坪与花园,2025,1,9.0,8.0,18.0,5.0,24301,1,RWG211010P-NHF,3.0,0.0202327174731858,0.546283371776015,2.42792609678229
NBSS005,RWG211010P-NHF-B,户外,庭院、草坪与花园,2025,1,9.0,8.0,18.0,5.0,24301,1,RWG211010P-NHF,3.0,0.0202327174731858,0.546283371776015,2.42792609678229
NBSS005,RWG211010P-NHF-C,户外,庭院、草坪与花园,2025,1,9.0,8.0,18.0,5.0,24301,1,RWG211010P-NHF,3.0,0.0202327174731858,0.546283371776015,2.42792609678229
NBSS005,RWG211010P-NHF-D,户外,庭院、草坪与花园,2025,1,9.0,8.0,18.0,5.0,24301,1,RWG211010P-NHF,3.0,0.0202327174731858,0.546283371776015,2.42792609678229
ZTG21G030,ZTG21G030-2,户外,庭院、草坪与花园,2025,1,26.0,26.0,27.0,12.0,24301,1,ZTG21G030-2,3.0,0.0202327174731858,1.57815196290849,5.52353187017971
ZTG21G030,ZTG21G030-3,户外,庭院、草坪与花园,2025,1,3.0,0.0,3.0,0.0,24301,1,ZTG21G030,3.0,0.0202327174731858,0.182094457258672,0.364188914517344
ZTO21004,ZTO21004-BZ-30,户外,庭院、草坪与花园,2025,1,9.0,11.0,19.0,7.0,24301,1,ZTO21004-BZ-30,3.0,0.0202327174731858,0.546283371776015,2.79211501129963
ZTO21005,ZTO21005-BZ-30,户外,庭院、草坪与花园,2025,1,5.0,0.0,2.0,2.0,24301,1,ZTO21005-BZ-30,3.0,0.0202327174731858,0.303490762097786,0.546283371776015
ZTO21005,ZTO21005-BZ-30-WF,户外,庭院、草坪与花园,2025,1,1.0,0.0,6.0,4.0,24301,1,ZTO21005-BZ-30,3.0,0.0202327174731858,0.0606981524195573,0.66767967661513
ZTO21006,ZTO21006-BZ-20,户外,庭院,2025,1,1.0,1.0,0.0,0.0,24301,1,ZTO21006-BZ-20,3.0,0.0202327174731858,0.0606981524195573,0.121396304839115
APBC002,APBC002BLKOS,室内,室内家具,2025,2,1.0,1.0,2.0,3.0,24302,1,APBC002BLKOS,1.0,0.0238031970272774,0.0238031970272774,0.166622379190942
APBC005,APBC005BLKOS,室内,室内家具,2025,2,8.0,3.0,9.0,1.0,24302,1,APBC005BLKOS,1.0,0.0238031970272774,0.190425576218219,0.499867137572825
APBC005,APBC005ORGOS,室内,室内家具,2025,2,14.0,16.0,14.0,6.0,24302,1,APBC005ORGOS,1.0,0.0238031970272774,0.333244758381883,1.19015985136387
APBC005,APBC005WHIOS,室内,室内家具,2025,2,3.0,7.0,6.0,0.0,24302,1,APBC005WHIOS,1.0,0.0238031970272774,0.0714095910818321,0.380851152436438
GSG211135,GSG211135-5-A,户外,庭院、草坪与花园,2025,2,2.0,6.0,7.0,4.0,24302,1,GSG211135-5,3.0,0.0238031970272774,0.142819182163664,1.35678223055481
GSG211135,GSG211135-5-B,户外,庭院、草坪与花园,2025,2,84.0,39.0,96.0,54.0,24302,1,GSG211135-5,3.0,0.0238031970272774,5.9984056508739,19.4948183653402
GSG211135,GSG211135-5-B-NEW,户外,庭院、草坪与花园,2025,2,13.0,9.0,23.0,5.0,24302,1,GSG211135-5,3.0,0.0238031970272774,0.928324684063817,3.5704795540916
GSG211135,GSG211135-7-A,户外,庭院、草坪与花园,2025,2,2.0,4.0,6.0,4.0,24302,1,GSG211135-7,3.0,0.0238031970272774,0.142819182163664,1.14255345730931
NBBA001,NBBA0012GYGOS,户外,庭院、草坪与花园,2025,2,1.0,0.0,2.0,0.0,24302,1,NBBA0012GYGOS,3.0,0.0238031970272774,0.0714095910818321,0.214228773245496
NBBA001,NBBA0012GYWOS,户外,庭院、草坪与花园,2025,2,2.0,1.0,2.0,3.0,24302,1,NBBA0012GYWOS,3.0,0.0238031970272774,0.142819182163664,0.571276728654657
NBBC001,NBBC001BEG60,室内,室内家具,2025,2,1.0,7.0,0.0,1.0,24302,1,NBBC001BEG60,1.0,0.0238031970272774,0.0238031970272774,0.214228773245496
NBBC001,NBBC001BEGOS,室内,室内家具,2025,2,5.0,7.0,12.0,10.0,24302,1,NBBC001BEGOS,1.0,0.0238031970272774,0.119015985136387,0.80930869892743
NBBC001,NBBC001BLK60,室内,室内家具,2025,2,1.0,7.0,1.0,2.0,24302,1,NBBC001BLK60,1.0,0.0238031970272774,0.0238031970272774,0.261835167300051
NBBC001,NBBC001BLKOS,室内,室内家具,2025,2,14.0,23.0,31.0,16.0,24302,1,NBBC001BLKOS,1.0,0.0238031970272774,0.333244758381883,1.9994685502913
NBBC001,NBBC001BROOS,室内,室内家具,2025,2,12.0,13.0,11.0,5.0,24302,1,NBBC001BROOS,1.0,0.0238031970272774,0.285638364327328,0.975931078118372
NBBC001,NBBC001GRY60,室内,室内家具,2025,2,0.0,1.0,1.0,1.0,24302,1,NBBC001GRY60,1.0,0.0238031970272774,0,0.0714095910818321
NBBC001,NBBC001GRYOS,室内,室内家具,2025,2,14.0,27.0,27.0,9.0,24302,1,NBBC001GRYOS,1.0,0.0238031970272774,0.333244758381883,1.83284617110036
NBBC001,NBBC001ORGOS,室内,室内家具,2025,2,5.0,12.0,6.0,1.0,24302,1,NBBC001ORGOS,1.0,0.0238031970272774,0.119015985136387,0.571276728654657
NBBC002,NBBC002BLKOS,户外,庭院、草坪与花园,2025,2,3.0,4.0,4.0,0.0,24302,1,NBBC002BLKOS,3.0,0.0238031970272774,0.214228773245496,0.785505501900153
NBBC002,NBBC002BLWOS,户外,庭院、草坪与花园,2025,2,0.0,0.0,0.0,2.0,24302,1,NBBC002BLWOS,3.0,0.0238031970272774,0,0.142819182163664
NBBC002,NBBC002TANOS,户外,庭院、草坪与花园,2025,2,1.0,0.0,2.0,2.0,24302,1,NBBC002TANOS,3.0,0.0238031970272774,0.0714095910818321,0.35704795540916
NBBC002,NBBC002WHIOS,户外,庭院、草坪与花园,2025,2,0.0,2.0,4.0,1.0,24302,1,NBBC002WHIOS,3.0,0.0238031970272774,0,0.499867137572825
NBBC003,NBBC003BLKOS,户外,庭院、草坪与花园,2025,2,1.0,2.0,3.0,0.0,24302,1,NBBC003BLKOS,3.0,0.0238031970272774,0.0714095910818321,0.428457546490993
NBBD001,NBBD001WHI36,室内,工具和家居装修,2025,2,1.0,0.0,0.0,0.0,24302,1,NBBD001WHI36,1.0,0.0238031970272774,0.0238031970272774,0.0238031970272774
NBBE001,NBBE001BLKOS,室内,室内家具,2025,2,0.0,1.0,1.0,1.0,24302,1,NBBE001BLKOS,1.0,0.0238031970272774,0,0.0714095910818321
NBBE001,NBBE001WHIOS,室内,室内家具,2025,2,2.0,0.0,1.0,0.0,24302,1,NBBE001WHIOS,1.0,0.0238031970272774,0.0476063940545547,0.0714095910818321
NBBT001B,NBBT001BLK7F,户外,运动与户外,2025,2,3.0,0.0,0.0,0.0,24302,1,NBBT001BLK7F,1.0,0.0238031970272774,0.0714095910818321,0.0714095910818321
NBCB001,NBCB001DGR26G,户外,庭院、草坪与花园,2025,2,13.0,12.0,24.0,16.0,24302,1,NBCB001DGR26G,3.0,0.0238031970272774,0.928324684063817,4.64162342031909
NBCB002,NBCB002BLK21G,户外,庭院、草坪与花园,2025,2,2.0,3.0,12.0,1.0,24302,1,NBCB002BLK21G,3.0,0.0238031970272774,0.142819182163664,1.28537263947298
NBCB002,NBCB002BRO21G,户外,庭院、草坪与花园,2025,2,1.0,1.0,2.0,0.0,24302,1,NBCB002BRO21G,3.0,0.0238031970272774,0.0714095910818321,0.285638364327328
NBCH012,NBCH011BEGOS,户外,庭院、草坪与花园,2025,2,0.0,3.0,1.0,0.0,24302,1,NBCH028BEGOS,3.0,0.0238031970272774,0,0.285638364327328
NBCH012,NBCH011BLUOS,户外,庭院、草坪与花园,2025,2,0.0,5.0,5.0,2.0,24302,1,NBCH027BLUOS,3.0,0.0238031970272774,0,0.856915092981985
NBCH012,NBCH012BEGOS,户外,庭院、草坪与花园,2025,2,3.0,17.0,16.0,5.0,24302,1,NBCH026BEGOS,3.0,0.0238031970272774,0.214228773245496,2.92779323435512
NBCH012,NBCH012BLUOS,户外,庭院、草坪与花园,2025,2,12.0,19.0,20.0,9.0,24302,1,NBCH025BLUOS,3.0,0.0238031970272774,0.856915092981985,4.28457546490993
NBCH012,NBCH012GRYOS,户外,庭院、草坪与花园,2025,2,6.0,8.0,30.0,12.0,24302,1,NBCH025GRYOS,3.0,0.0238031970272774,0.428457546490993,3.9989371005826
NBCH013,NBCH013BEGOS,户外,庭院、草坪与花园,2025,2,18.0,13.0,30.0,9.0,24302,1,NBCH013BEGOS,3.0,0.0238031970272774,1.28537263947298,4.99867137572825
NBCH013,NBCH013BLUOS,户外,庭院、草坪与花园,2025,2,15.0,30.0,42.0,24.0,24302,1,NBCH013BLUOS,3.0,0.0238031970272774,1.07114386622748,7.92646461008336
NBCH013,NBCH013GRYOS,户外,庭院、草坪与花园,2025,2,3.0,2.0,13.0,5.0,24302,1,NBCH013GRYOS,3.0,0.0238031970272774,0.214228773245496,1.64242059488214
NBCH013,NBCH013WINOS,户外,庭院、草坪与花园,2025,2,11.0,6.0,15.0,7.0,24302,1,NBCH013WINOS,3.0,0.0238031970272774,0.785505501900153,2.78497405219145
NBCH014,NBCH014BLUOS,户外,庭院、草坪与花园,2025,2,8.0,4.0,14.0,7.0,24302,1,NBCH014BLUOS,3.0,0.0238031970272774,0.571276728654657,2.35651650570046
NBCH014,NBCH014CRMOS,户外,庭院、草坪与花园,2025,2,9.0,8.0,9.0,9.0,24302,1,NBCH014CRMOS,3.0,0.0238031970272774,0.642686319736489,2.49933568786412
NBCH014,NBCH014GRYOS,户外,庭院、草坪与花园,2025,2,10.0,4.0,10.0,9.0,24302,1,NBCH014GRYOS,3.0,0.0238031970272774,0.714095910818321,2.35651650570046
NBCH014,NBCH014GRYOS-AW,户外,庭院,2025,2,3.0,0.0,6.0,1.0,24302,1,NBCH014GRYOS,3.0,0.0238031970272774,0.214228773245496,0.714095910818321
NBCH014,NBCH014ORAOS,户外,庭院、草坪与花园,2025,2,4.0,0.0,6.0,1.0,24302,1,NBCH014ORAOS,3.0,0.0238031970272774,0.285638364327328,0.785505501900153
NBCH015,NBCH015BEGOS,户外,庭院、草坪与花园,2025,2,2.0,4.0,16.0,7.0,24302,1,NBCH015BEGOS,3.0,0.0238031970272774,0.142819182163664,2.07087814137313
NBCH015,NBCH015NAVOS,户外,庭院、草坪与花园,2025,2,20.0,17.0,38.0,12.0,24302,1,NBCH015NAVOS,3.0,0.0238031970272774,1.42819182163664,6.21263442411939
NBCH016,NBCH016BLKOS,户外,庭院、草坪与花园,2025,2,2.0,14.0,17.0,8.0,24302,1,NBCH016BLKOS,3.0,0.0238031970272774,0.142819182163664,2.92779323435512
NBCH016,NBCH016GRYOS,户外,庭院、草坪与花园,2025,2,0.0,1.0,6.0,4.0,24302,1,NBCH016GRYOS,3.0,0.0238031970272774,0,0.785505501900153
NBCH016,NBCH016WHIOS,户外,庭院、草坪与花园,2025,2,2.0,16.0,10.0,4.0,24302,1,NBCH016WHIOS,3.0,0.0238031970272774,0.142819182163664,2.28510691461863
NBCH017,NBCH017GRYOS,室内,室内家具,2025,2,0.0,1.0,0.0,0.0,24302,1,NBCH017GRYOS,1.0,0.0238031970272774,0,0.0238031970272774
NBCH020,NBCH020BEGOS,户外,庭院、草坪与花园,2025,2,6.0,3.0,1.0,2.0,24302,1,NBCH020BEGOS,3.0,0.0238031970272774,0.428457546490993,0.856915092981985
NBCH020,NBCH020BLUOS,户外,庭院、草坪与花园,2025,2,5.0,4.0,14.0,6.0,24302,1,NBCH020BLUOS,3.0,0.0238031970272774,0.35704795540916,2.07087814137313
NBCH020,NBCH020GRYOS,户外,庭院、草坪与花园,2025,2,7.0,2.0,6.0,10.0,24302,1,NBCH020GRYOS,3.0,0.0238031970272774,0.499867137572825,1.7852397770458
NBCH021,NBCH0212BEOS,室内,室内家具,2025,2,1.0,5.0,1.0,0.0,24302,1,NBCH0212BEOS,1.0,0.0238031970272774,0.0238031970272774,0.166622379190942
NBCH021,NBCH0212BLKOS,室内,室内家具,2025,2,1.0,1.0,3.0,2.0,24302,1,NBCH0212BLKOS,1.0,0.0238031970272774,0.0238031970272774,0.166622379190942
NBCH021,NBCH0212LGOS,室内,室内家具,2025,2,2.0,0.0,1.0,2.0,24302,1,NBCH0212LGOS,1.0,0.0238031970272774,0.0476063940545547,0.119015985136387
NBCH021,NBCH021BGEOS,室内,室内家具,2025,2,5.0,3.0,2.0,1.0,24302,1,NBCH021BGEOS,1.0,0.0238031970272774,0.119015985136387,0.261835167300051
NBCH021,NBCH021BLKOS,室内,室内家具,2025,2,0.0,2.0,0.0,0.0,24302,1,NBCH021BLKOS,1.0,0.0238031970272774,0,0.0476063940545547
NBCH021,NBCH021LGYOS,室内,室内家具,2025,2,1.0,1.0,2.0,1.0,24302,1,NBCH021LGYOS,1.0,0.0238031970272774,0.0238031970272774,0.119015985136387
NBCH022,NBCH022DGROS,户外,庭院、草坪与花园,2025,2,0.0,0.0,1.0,0.0,24302,1,NBCH022DGROS,3.0,0.0238031970272774,0,0.0714095910818321
NBCH012,NBCH025BLUOS,户外,庭院、草坪与花园,2025,2,10.0,24.0,48.0,19.0,24302,1,NBCH025BLUOS,3.0,0.0238031970272774,0.714095910818321,7.21236869926504
NBCH012,NBCH025GRYOS,户外,庭院、草坪与花园,2025,2,0.0,4.0,3.0,0.0,24302,1,NBCH025GRYOS,3.0,0.0238031970272774,0,0.499867137572825
NBCH012,NBCH025GWHOS,户外,庭院、草坪与花园,2025,2,0.0,3.0,2.0,0.0,24302,1,NBCH025GWHOS,3.0,0.0238031970272774,0,0.35704795540916
NBCH012,NBCH026BEGOS,户外,庭院、草坪与花园,2025,2,3.0,1.0,0.0,4.0,24302,1,NBCH026BEGOS,3.0,0.0238031970272774,0.214228773245496,0.571276728654657
NBCH012,NBCH026GWHOS,户外,庭院、草坪与花园,2025,2,1.0,4.0,1.0,2.0,24302,1,NBCH026GWHOS,3.0,0.0238031970272774,0.0714095910818321,0.571276728654657
NBCH012,NBCH026WINOS,户外,庭院、草坪与花园,2025,2,0.0,0.0,4.0,2.0,24302,1,NBCH026WINOS,3.0,0.0238031970272774,0,0.428457546490993
NBCH029,NBCH029BEGOS,户外,庭院、草坪与花园,2025,2,10.0,10.0,15.0,8.0,24302,1,NBCH029BEGOS,3.0,0.0238031970272774,0.714095910818321,3.07061241651878
NBCH029,NBCH029DGROS,户外,庭院、草坪与花园,2025,2,12.0,5.0,17.0,7.0,24302,1,NBCH029DGROS,3.0,0.0238031970272774,0.856915092981985,2.92779323435512
NBCH029,NBCH029LGYOS,户外,庭院、草坪与花园,2025,2,3.0,1.0,1.0,2.0,24302,1,NBCH029LGYOS,3.0,0.0238031970272774,0.214228773245496,0.499867137572825
NBCH030,NBCH030WINOS,户外,庭院、草坪与花园,2025,2,0.0,0.0,1.0,0.0,24302,1,NBCH030WINOS,3.0,0.0238031970272774,0,0.0714095910818321
NBCR001,NBCR001BLK5F,室内,家居收纳,2025,2,2.0,0.0,7.0,2.0,24302,1,NBCR001BLK5F,1.0,0.0238031970272774,0.0476063940545547,0.261835167300051
NBCR001,NBCR001WHI5F,室内,家居收纳,2025,2,5.0,12.0,8.0,2.0,24302,1,NBCR001WHI5F,1.0,0.0238031970272774,0.119015985136387,0.642686319736489
NBCR002,NBCR002BLK8F,室内,家居收纳,2025,2,1.0,2.0,2.0,0.0,24302,1,NBCR002BLK8F,1.0,0.0238031970272774,0.0238031970272774,0.119015985136387
NBCR002,NBCR002WHI8F,室内,收纳,2025,2,1.0,1.0,5.0,0.0,24302,1,NBCR002WHI8F,1.0,0.0238031970272774,0.0238031970272774,0.166622379190942
NBCS002,NBCS002BUFS,户外,庭院、草坪与花园,2025,2,17.0,17.0,48.0,12.0,24302,1,NBCS002BUFS,3.0,0.0238031970272774,1.21396304839115,6.71250156169222
NBCS002,NBCS002CRMOS,户外,庭院、草坪与花园,2025,2,0.0,0.0,0.0,1.0,24302,1,NBCS002CRMOS,3.0,0.0238031970272774,0,0.0714095910818321
NBCS002,NBCS002GRFS,户外,庭院、草坪与花园,2025,2,10.0,17.0,20.0,11.0,24302,1,NBCS002GRFS,3.0,0.0238031970272774,0.714095910818321,4.14175628274626
NBCS002,NBCS002KKFS,户外,庭院、草坪与花园,2025,2,7.0,15.0,37.0,8.0,24302,1,NBCS002KKFS,3.0,0.0238031970272774,0.499867137572825,4.78444260248275
NBCS016,NBCS016BRFS-D,户外,庭院、草坪与花园,2025,2,11.0,26.0,33.0,15.0,24302,1,NBCS016BRFS,3.0,0.0238031970272774,0.785505501900153,6.06981524195573
NBCS016,NBCS016BUFS-A,户外,庭院、草坪与花园,2025,2,3.0,28.0,44.0,17.0,24302,1,NBCS016BUFS,3.0,0.0238031970272774,0.214228773245496,6.56968237952855
NBCS016,NBCS016BUFS-B,户外,庭院、草坪与花园,2025,2,2.0,8.0,15.0,5.0,24302,1,NBCS016BUFS,3.0,0.0238031970272774,0.142819182163664,2.14228773245496
NBCS016,NBCS016BUFS-C,户外,庭院、草坪与花园,2025,2,3.0,21.0,34.0,13.0,24302,1,NBCS016BUFS,3.0,0.0238031970272774,0.214228773245496,5.07008096681008
NBCS016,NBCS016BUFS-E,户外,庭院、草坪与花园,2025,2,1.0,4.0,12.0,4.0,24302,1,NBCS016BUFS,3.0,0.0238031970272774,0.0714095910818321,1.49960141271847
